Signal,m,tau,run,N_eff,M_mean,D_local,TE_fwd
ar1_05,5,10,39,960,0.1831523131622781,5.48718557071881,0.011241416503191104
ar1_05,5,10,40,960,0.17216705451484593,5.719395263144447,0.0
ar1_05,5,10,41,960,0.17171388775106777,5.807079546496891,0.0
ar1_05,5,10,42,960,0.24275182155333752,5.567053368487403,0.0
ar1_05,5,10,43,960,0.17297370182992644,5.578540520431352,0.030286512910139507
ar1_05,5,10,44,960,0.3429488312685631,5.672066389750509,0.03560434481018859
ar1_05,5,10,45,960,0.2659396208359235,5.7446155319249455,0.031085455653613536
ar1_05,5,10,46,960,0.3528541182921874,5.7661384918968945,0.0
ar1_05,5,10,47,960,0.16660269900429547,5.5923776213542755,0.0
ar1_05,5,10,48,960,0.38613371420879083,5.637814550304142,0.011087715973124634
ar1_05,5,10,49,960,0.3377763851980582,5.744568666499698,0.0133684132607641
ar1_05,5,10,50,960,0.17474198971383892,5.4990145623577495,0.0
ar1_05,5,10,51,960,0.2791233191704814,5.732252900100956,0.0
ar1_05,5,10,52,960,0.21303328365196528,5.651328572257834,0.0
ar1_05,5,10,53,960,0.3179072625236632,5.753798700730721,0.012519187508047924
ar1_05,5,10,54,960,0.20989355936825937,5.636520401022787,0.0
ar1_05,5,10,55,960,0.31565263831111334,5.722692028401771,0.0
ar1_05,5,10,56,960,0.30179930514621134,5.591964891367011,0.0
ar1_05,5,10,57,960,0.21207238331809286,5.634896263113658,0.0383797184404675
ar1_05,5,10,58,960,0.2726903493281849,5.70706127761271,0.06628899978740543
ar1_05,5,10,59,960,0.23637867919055466,5.511262507803445,0.0
ar1_05,5,10,60,960,0.19905699448898861,5.570240757858102,0.013204682719153205
ar1_05,5,10,61,960,0.2137426912042848,5.661611375477321,0.0
ar1_05,5,10,62,960,0.18232221241457136,5.676779962029874,0.012573271841191502
ar1_05,5,10,63,960,0.21711825905815285,5.618694026341647,0.01077233471718042
ar1_05,5,10,64,960,0.1757381489639842,5.702304845557721,0.0
ar1_05,5,10,65,960,0.22338553822994545,5.570073367780464,0.021640651196217497
ar1_05,5,10,66,960,0.2110071832714704,5.702914242106089,0.030355867364527445
ar1_05,5,10,67,960,0.29878794118328855,5.52879763630901,0.009690666052696528
ar1_05,5,10,68,960,0.23641586182897179,5.658223798085591,0.0
ar1_05,5,10,69,960,0.20129911451282467,5.723394658282329,0.0008598086635154267
ar1_05,5,10,70,960,0.24217277586872665,5.660076896115779,0.0
ar1_05,5,10,71,960,0.2687206449971846,5.622919874925839,0.0
ar1_05,5,10,72,960,0.23420900208150108,5.620467463836623,0.01051193005152573
ar1_05,5,10,73,960,0.3763510977617859,5.687957516291021,0.0
ar1_05,5,10,74,960,0.28092674468716616,5.595320018427538,0.005594811326484095
ar1_05,5,10,75,960,0.2544904726892643,5.642413837610072,0.005408858160005359
ar1_05,5,10,76,960,0.2747239325574684,5.468244619089239,0.0
ar1_05,5,10,77,960,0.38516719452656645,5.625260757403777,0.037451846558003155
ar1_05,5,10,78,960,0.36109287394235867,5.590399200434896,0.0
ar1_05,5,10,79,960,0.30876100674772644,5.502943778557254,0.022565169864372514
ar1_05,5,10,80,960,0.23049585916447946,5.531678975831814,0.0
ar1_05,5,10,81,960,0.24797228075716227,5.692510718089399,0.0
ar1_05,5,10,82,960,0.325075334087364,5.544298679854025,0.01048778874641787
ar1_05,5,10,83,960,0.21724141674094177,5.588794331611367,0.014997267018810323
ar1_05,5,10,84,960,0.23171303335626892,5.619334957278761,0.022551519952429544
ar1_05,5,10,85,960,0.2244005990993152,5.5485023636707185,0.0065000814297278
ar1_05,5,10,86,960,0.1846719989751593,5.619188013188821,0.04879981768375119
ar1_05,5,10,87,960,0.23042898886331908,5.603231961531423,0.004963677384237197
ar1_05,5,10,88,960,0.22089822517370106,5.60178326854626,0.023182867078387126
ar1_05,5,10,89,960,0.1975460952431387,5.689231115355694,0.0
ar1_05,5,10,90,960,0.2079205503871817,5.722761092828807,0.0
ar1_05,5,10,91,960,0.21619537645126652,5.68298699552408,0.0
ar1_05,5,10,92,960,0.2998262843364037,5.502251441003784,0.02056378941772463
ar1_05,5,10,93,960,0.2388950230681992,5.768779416391337,0.0461410330884946
ar1_05,5,10,94,960,0.21286090069493202,5.646974275603688,0.0
ar1_05,5,10,95,960,0.2457936952119235,5.542493417443184,0.03180876084020978
ar1_05,5,10,96,960,0.24501388791159684,5.774397821633772,0.0
ar1_05,5,10,97,960,0.24798854426231198,5.578253922531758,0.0011634344399960028
ar1_05,5,10,98,960,0.2754758295474602,5.719505038179066,0.0
ar1_05,5,10,99,960,0.3873905050405577,5.699251704807471,0.03577023373360433
ar1_09,1,1,0,1000,3.6973699214211218,1.1424596212871825,0.0
ar1_09,1,1,1,1000,2.154334286298329,1.1155651826159934,0.03262608808078493
ar1_09,1,1,2,1000,2.947250412941322,1.1324001197830196,0.011540895761611658
ar1_09,1,1,3,1000,2.983428948445851,1.1587675554495591,0.004750850086208125
ar1_09,1,1,4,1000,2.5505465205205216,1.1424728374400848,0.02543566838549527
ar1_09,1,1,5,1000,2.841548928826134,1.1452121727519993,0.0
ar1_09,1,1,6,1000,2.4814248447116647,1.140361639271297,0.003967941248870677
ar1_09,1,1,7,1000,2.8341476858035732,1.1426926158368336,0.0
ar1_09,1,1,8,1000,2.4075955041090005,1.1120968971407528,0.0
ar1_09,1,1,9,1000,2.2815362053172326,1.1319951171682565,0.0
ar1_09,1,1,10,1000,2.8576799370732044,1.1161962724319965,0.011550952175140239
ar1_09,1,1,11,1000,2.989669943450029,1.129857293512291,0.0233205871764266
ar1_09,1,1,12,1000,3.456023996255653,1.138885294699547,0.0
ar1_09,1,1,13,1000,2.9840474178201535,1.1217055429153087,0.0
ar1_09,1,1,14,1000,3.2189662287829934,1.1255448046216796,0.0
ar1_09,1,1,15,1000,1.865163229829332,1.1110006437499738,0.0
ar1_09,1,1,16,1000,3.4284779943627317,1.1294783421684982,0.022836901506532836
ar1_09,1,1,17,1000,2.600716945336928,1.128886571200518,0.0
ar1_09,1,1,18,1000,3.0835352630045465,1.113675777518285,0.008046059859621035
ar1_09,1,1,19,1000,2.4590085466166376,1.1289889164870064,0.0
ar1_09,1,1,20,1000,2.3092850489171304,1.1335463833338821,0.0
ar1_09,1,1,21,1000,3.844416100025775,1.1199391531404173,0.0
ar1_09,1,1,22,1000,2.378949586628582,1.11970301300025,0.0
ar1_09,1,1,23,1000,2.2736975254680956,1.1197182064087796,0.001824634200138675
ar1_09,1,1,24,1000,3.045852511899929,1.1339160642703527,0.0
ar1_09,1,1,25,1000,2.0884769335926974,1.128276134791693,0.0
ar1_09,1,1,26,1000,2.4106327957169063,1.1302970707113822,0.0
ar1_09,1,1,27,1000,2.956904131246128,1.123457606410558,0.0507459838019888
ar1_09,1,1,28,1000,2.3499324064398053,1.1451451483647583,0.0
ar1_09,1,1,29,1000,2.6708894827513157,1.1226599200882934,0.0
ar1_09,1,1,30,1000,3.052238887700106,1.134493101335515,0.0
ar1_09,1,1,31,1000,2.4975765043102403,1.1277927243218349,6.947548824376426e-05
ar1_09,1,1,32,1000,2.89574018353701,1.1398203707643602,0.03814431213038327
ar1_09,1,1,33,1000,4.020470480731785,1.136602262863601,0.0
ar1_09,1,1,34,1000,3.204389848607148,1.1356449743154584,0.0
ar1_09,1,1,35,1000,3.480707488598894,1.122589078860478,0.0
ar1_09,1,1,36,1000,2.265683306637115,1.1370098410105216,0.0
ar1_09,1,1,37,1000,3.0997897839667474,1.1158784642809387,0.0
ar1_09,1,1,38,1000,3.14246146679204,1.127343592363833,0.0
ar1_09,1,1,39,1000,2.515679882778544,1.1185830071937228,0.0
ar1_09,1,1,40,1000,2.5797213389621554,1.1165758036785915,0.0
ar1_09,1,1,41,1000,2.6555107922162753,1.1183070932661843,0.024245138692555734
ar1_09,1,1,42,1000,3.0949140204499908,1.1238903376405336,0.0019560750416944828
ar1_09,1,1,43,1000,2.4331188667034844,1.1228906035505108,0.0
ar1_09,1,1,44,1000,3.134541014722182,1.1179601026296015,0.0
ar1_09,1,1,45,1000,3.014219307856553,1.1342953804774252,0.018079423023331653
ar1_09,1,1,46,1000,3.1028413117579605,1.1304391586672495,0.06483535850337052
ar1_09,1,1,47,1000,3.2286498565977464,1.1303931580179323,0.027738681384782193
ar1_09,1,1,48,1000,3.2185967237471442,1.1382630066886503,0.0
ar1_09,1,1,49,1000,2.986212242210848,1.1329072758047618,0.006445025008745553
ar1_09,1,1,50,1000,2.7827930535360554,1.139728388801213,0.0
ar1_09,1,1,51,1000,3.1164171219090133,1.134508451491819,0.0
ar1_09,1,1,52,1000,3.1676566049150825,1.1478414525342608,0.05962944476163612
ar1_09,1,1,53,1000,2.9368492232278616,1.1340117835288037,0.0004420524994466213
ar1_09,1,1,54,1000,2.416281672926216,1.1463300357051922,0.0
ar1_09,1,1,55,1000,3.1972148384526466,1.1394161595861012,0.0
ar1_09,1,1,56,1000,2.705781961991609,1.139307713214901,0.0
ar1_09,1,1,57,1000,2.1573740699108543,1.1228188650621747,0.0040850971027617256
ar1_09,1,1,58,1000,3.5273017937442854,1.1235966405792726,0.025767683432410315
ar1_09,1,1,59,1000,2.6826380680627437,1.1395134468357817,0.0
ar1_09,1,1,60,1000,2.7022530583758018,1.1316758117968033,0.033188615024790646
ar1_09,1,1,61,1000,2.3687004371194122,1.1405403759088113,0.005045785219276677
ar1_09,1,1,62,1000,2.6023902561254277,1.1362360934175528,0.012370680703826409
ar1_09,1,1,63,1000,2.741040791792479,1.1380018440756994,0.02155632808528818
ar1_09,1,1,64,1000,2.761716891328232,1.1437234488338122,0.0
ar1_09,1,1,65,1000,2.142041881168334,1.1462252319097466,0.000566536117723615
ar1_09,1,1,66,1000,2.02519978419838,1.1005505961669069,0.0
ar1_09,1,1,67,1000,2.84672401055338,1.1373007817220673,0.0
ar1_09,1,1,68,1000,3.2017431249021544,1.1415754956274162,0.020724660305904585
ar1_09,1,1,69,1000,3.1448106170587895,1.1304739811338715,0.0
ar1_09,1,1,70,1000,2.138120068972202,1.1262823406232054,0.0
ar1_09,1,1,71,1000,2.6364238180093817,1.1292887523193997,0.0
ar1_09,1,1,72,1000,1.9037958351083084,1.1198187604280807,0.0
ar1_09,1,1,73,1000,2.8867128542892577,1.1200860058773452,0.0
ar1_09,1,1,74,1000,2.169839188255169,1.1293211891275354,0.007860805769254853
ar1_09,1,1,75,1000,3.0128079717686043,1.1303542815130407,0.016805265383491363
ar1_09,1,1,76,1000,2.546918125416015,1.1174472986972526,0.022149436584450122
ar1_09,1,1,77,1000,3.1851472839357253,1.123611890759411,0.0
ar1_09,1,1,78,1000,2.8533733553235088,1.133020156987469,0.03558996706356066
ar1_09,1,1,79,1000,3.3029556345048205,1.1437150268624945,0.0
ar1_09,1,1,80,1000,2.8373522403953366,1.1215285947681577,0.01400179153463732
ar1_09,1,1,81,1000,2.917319969751885,1.1497043429871077,0.004461567669398203
ar1_09,1,1,82,1000,2.364628564373513,1.1334356254127285,0.0
ar1_09,1,1,83,1000,2.0896417481179945,1.1202254712158914,0.0
ar1_09,1,1,84,1000,3.358666111408057,1.1293550422285328,0.00817514820684373
ar1_09,1,1,85,1000,2.427867880370862,1.1432290569169792,0.01366695577049537
ar1_09,1,1,86,1000,2.441837833791066,1.1311349462969533,0.004245803578857288
ar1_09,1,1,87,1000,3.437468986992213,1.1143871052776873,0.013298896155900408
ar1_09,1,1,88,1000,3.8050977575013674,1.120193743554949,0.0
ar1_09,1,1,89,1000,3.505056004442683,1.126573605036954,0.014440669422821184
ar1_09,1,1,90,1000,2.9486402975568615,1.1257681061525908,0.0
ar1_09,1,1,91,1000,2.6541119817205843,1.1284263961350203,0.035436894102435
ar1_09,1,1,92,1000,2.661220502389737,1.121309063243675,0.0
ar1_09,1,1,93,1000,3.0776537449225474,1.110061675937895,0.0
ar1_09,1,1,94,1000,2.7966223425016126,1.1039083438466393,0.0
ar1_09,1,1,95,1000,3.4052003392568526,1.1356632540267526,0.0
ar1_09,1,1,96,1000,3.0661838165277815,1.1388075437967964,0.0
ar1_09,1,1,97,1000,2.7938817129037563,1.130335325305988,0.01895189640189754
ar1_09,1,1,98,1000,3.485061073613301,1.102464916042827,0.0
ar1_09,1,1,99,1000,3.2350114135193055,1.130892752533665,0.0025274901614125156
ar1_09,2,1,0,999,3.6945034423815613,2.264485133273505,0.0
ar1_09,2,1,1,999,2.153844580215276,2.2834905421976046,0.033887551643225766
ar1_09,2,1,2,999,2.9423512447378104,2.2803822633670303,0.01019369836047046
ar1_09,2,1,3,999,2.985820770408331,2.2939580923527796,0.006017666508055797
ar1_09,2,1,4,999,2.5459449906037044,2.2804462671284247,0.02548730562368906
ar1_09,2,1,5,999,2.8410942376451342,2.302882213085766,0.0
ar1_09,2,1,6,999,2.4892378144553624,2.303887836869011,0.003781687610403317
ar1_09,2,1,7,999,2.8345426674676752,2.3252431202932597,0.0
ar1_09,2,1,8,999,2.4143201521603017,2.325221866006027,0.0
ar1_09,2,1,9,999,2.2831089727174674,2.321431314550903,0.0
ar1_09,2,1,10,999,2.8626178717047908,2.3152007517390847,0.014373884833859929
ar1_09,2,1,11,999,2.9846318083094934,2.2791058324752544,0.024074750420355784
ar1_09,2,1,12,999,3.450763014421764,2.3215335837980895,0.0
ar1_09,2,1,13,999,2.9927910961437503,2.269705206037865,0.0
ar1_09,2,1,14,999,3.20377492623944,2.326200502838802,0.0
ar1_09,2,1,15,999,1.867651894044117,2.2704214563533283,0.0
ar1_09,2,1,16,999,3.4441027703338687,2.293489972715555,0.02440432715392049
ar1_09,2,1,17,999,2.6017766686698582,2.337539911601614,0.0
ar1_09,2,1,18,999,3.0861828393927624,2.3006322976391256,0.003278960995954705
ar1_09,2,1,19,999,2.4575729782201807,2.2677983919920126,0.0
ar1_09,2,1,20,999,2.310788887601154,2.304503900747743,0.0
ar1_09,2,1,21,999,3.844068475369256,2.2741080785055976,0.0
ar1_09,2,1,22,999,2.3845035200332196,2.3044643234841002,0.0
ar1_09,2,1,23,999,2.285283046014656,2.3205788442322013,0.0
ar1_09,2,1,24,999,3.059984744765364,2.300851978347018,0.0
ar1_09,2,1,25,999,2.080794863597004,2.2577606252704507,0.0
ar1_09,2,1,26,999,2.4154086092837477,2.3276744056143075,0.0
ar1_09,2,1,27,999,2.9609226380726374,2.242605162925295,0.05041195437113677
ar1_09,2,1,28,999,2.3431244856224014,2.3329458810860926,0.0
ar1_09,2,1,29,999,2.66988612563732,2.297900234406162,0.0
ar1_09,2,1,30,999,3.054630242603157,2.321071828153946,0.0
ar1_09,2,1,31,999,2.498911619947658,2.2541210880818663,0.0015912985855126571
ar1_09,2,1,32,999,2.8980789587424405,2.263388885302755,0.03682209996432473
ar1_09,2,1,33,999,4.029249041387475,2.2520118409483647,0.0
ar1_09,2,1,34,999,3.2099859339573062,2.311710098665748,0.0
ar1_09,2,1,35,999,3.4954850281422587,2.294166949794324,0.0
ar1_09,2,1,36,999,2.2669017790726493,2.283700376063138,0.0
ar1_09,2,1,37,999,3.0971227629355123,2.315419381389185,0.0
ar1_09,2,1,38,999,3.1429875353396515,2.239266823462708,0.0
ar1_09,2,1,39,999,2.512979486309086,2.323101214456149,0.0
ar1_09,2,1,40,999,2.5768736429884878,2.2957218173607963,0.0
ar1_09,2,1,41,999,2.6504955971900146,2.2691857875169124,0.02547121628057658
ar1_09,2,1,42,999,3.099639330459205,2.3015975254333334,0.008134839680671302
ar1_09,2,1,43,999,2.4380096507733673,2.25938379368308,0.0
ar1_09,2,1,44,999,3.1372169870572426,2.2315068066250974,0.0
ar1_09,2,1,45,999,3.0179256534688155,2.288813627467678,0.015025434370751434
ar1_09,2,1,46,999,3.1041767893627052,2.3014443489836065,0.06956235467889016
ar1_09,2,1,47,999,3.2377571434077876,2.2463119238481757,0.02809807877874082
ar1_09,2,1,48,999,3.2210835063663477,2.29172855439767,0.0
ar1_09,2,1,49,999,2.981927667584142,2.303396592761102,0.003576076085414659
ar1_09,2,1,50,999,2.7858387476784925,2.332155480602014,0.0
ar1_09,2,1,51,999,3.129341943698817,2.2698260944964823,0.0
ar1_09,2,1,52,999,3.166410397765568,2.260436349352252,0.05953029942660182
ar1_09,2,1,53,999,2.935111205533939,2.3384610005646915,0.003652636486528582
ar1_09,2,1,54,999,2.424233430994602,2.3120255408044277,0.0
ar1_09,2,1,55,999,3.201404760168306,2.291278860705368,0.0
ar1_09,2,1,56,999,2.709106056980862,2.3347196612759835,0.0
ar1_09,2,1,57,999,2.1626836855735934,2.280528388133743,0.005997411565726196
ar1_09,2,1,58,999,3.5290082766480237,2.269387637947753,0.02754911488356715
ar1_09,2,1,59,999,2.687205990056245,2.2833074625626018,0.0
ar1_09,2,1,60,999,2.706128745110299,2.266758858528642,0.030972516648564152
ar1_09,2,1,61,999,2.3612905541355422,2.2652834251080143,0.006522965927845181
ar1_09,2,1,62,999,2.61278758108975,2.280382301678715,0.008065363500907807
ar1_09,2,1,63,999,2.7423542993149383,2.2733712615179624,0.022139667067786917
ar1_09,2,1,64,999,2.749287855920223,2.3040175343480938,0.0
ar1_09,2,1,65,999,2.143782736839911,2.3061919269477507,0.002321175760175098
ar1_09,2,1,66,999,2.0209658737215994,2.2912508260661486,0.0
ar1_09,2,1,67,999,2.842097332185558,2.337000532651907,0.0
ar1_09,2,1,68,999,3.210118868254587,2.278845219203367,0.019880416039935955
ar1_09,2,1,69,999,3.148839409267222,2.3314358458499806,0.0
ar1_09,2,1,70,999,2.1305122749563794,2.311816073820731,0.0
ar1_09,2,1,71,999,2.634843542216846,2.2996101794907173,0.0
ar1_09,2,1,72,999,1.9048875870011588,2.2653583213243484,0.0
ar1_09,2,1,73,999,2.8885332408704176,2.329643955897851,0.0
ar1_09,2,1,74,999,2.172125026644522,2.270264969914334,0.008437856567508284
ar1_09,2,1,75,999,3.0101133449145974,2.2810310464566292,0.01659931350799937
ar1_09,2,1,76,999,2.5577777918480993,2.281513868826031,0.01580986566073328
ar1_09,2,1,77,999,3.1853992051279163,2.3168601217971787,0.0
ar1_09,2,1,78,999,2.850275719351418,2.250223909093373,0.03776425144877571
ar1_09,2,1,79,999,3.2976786012279056,2.2577409346171358,0.0
ar1_09,2,1,80,999,2.8329740116195667,2.281223492205786,0.015274940426651895
ar1_09,2,1,81,999,2.922428653560453,2.321373825570094,0.006257661141189974
ar1_09,2,1,82,999,2.3645398899135763,2.292276989530878,0.0
ar1_09,2,1,83,999,2.0949750801941245,2.292936940975849,0.0
ar1_09,2,1,84,999,3.3572385419901485,2.297600878721025,0.007690269597052435
ar1_09,2,1,85,999,2.4222778129058735,2.292570085579697,0.015228426851447985
ar1_09,2,1,86,999,2.440351515057103,2.3019362393551024,0.0051184161706041564
ar1_09,2,1,87,999,3.4432600633553063,2.2989733194438293,0.013011612716773424
ar1_09,2,1,88,999,3.796264891575777,2.266710541820844,0.0
ar1_09,2,1,89,999,3.493307822936214,2.2794044989231184,0.012816210290023111
ar1_09,2,1,90,999,2.945186650066161,2.2818256683738305,0.0
ar1_09,2,1,91,999,2.6632631492040106,2.280614816366959,0.035769330121119935
ar1_09,2,1,92,999,2.6663401667070445,2.2735149078613706,0.0
ar1_09,2,1,93,999,3.0940953385735646,2.3257344290319346,0.0
ar1_09,2,1,94,999,2.8047905059391214,2.322546277652195,0.0
ar1_09,2,1,95,999,3.3865013388293352,2.2835118822581384,0.0
ar1_09,2,1,96,999,3.06046185882034,2.309106401903755,0.0
ar1_09,2,1,97,999,2.7919842780968875,2.272452442596549,0.018353030121834646
ar1_09,2,1,98,999,3.4859758772538703,2.257919241812103,0.0
ar1_09,2,1,99,999,3.2441494909268997,2.3287429482215467,0.0021539831606944837
ar1_09,2,5,0,995,3.682506356710851,2.266688968422261,0.0
ar1_09,2,5,1,995,2.162439270910875,2.30506479503135,0.03548394619179307
ar1_09,2,5,2,995,2.936874647145356,2.286232602051748,0.014093600078868285
ar1_09,2,5,3,995,2.9844457580734103,2.285644842404163,0.003568614403584469
ar1_09,2,5,4,995,2.5513359126248396,2.27109284162329,0.02201478376742072
ar1_09,2,5,5,995,2.82460761316578,2.2848514193645593,0.0
ar1_09,2,5,6,995,2.5086896742953346,2.2858306506157935,0.0010139445373806844
ar1_09,2,5,7,995,2.7965182967072613,2.3221438199188666,0.0
ar1_09,2,5,8,995,2.4413985964773643,2.258980303646805,0.0
ar1_09,2,5,9,995,2.2765967725192158,2.2707562227113165,0.0
ar1_09,2,5,10,995,2.863102047445906,2.2599289759598777,0.012246840936778192
ar1_09,2,5,11,995,2.9782873156404586,2.325439054304652,0.026539499917672238
ar1_09,2,5,12,995,3.462995520623246,2.3086817548644016,0.0
ar1_09,2,5,13,995,3.001640236375869,2.2902269588688733,0.0
ar1_09,2,5,14,995,3.1819356074876057,2.2697319346647973,0.0
ar1_09,2,5,15,995,1.8602049541374392,2.278707689816248,0.0
ar1_09,2,5,16,995,3.4759272934083603,2.2640449713460997,0.023379795114998547
ar1_09,2,5,17,995,2.5962937036269946,2.301414748366636,0.0
ar1_09,2,5,18,995,3.0932298143147046,2.2956104412111715,0.0033305558295912974
ar1_09,2,5,19,995,2.436193469951804,2.252445596201498,0.0
ar1_09,2,5,20,995,2.323706689502495,2.248630571955398,0.0
ar1_09,2,5,21,995,3.844819541717634,2.2845553238697063,0.0
ar1_09,2,5,22,995,2.394490418351568,2.2719997278429767,0.0
ar1_09,2,5,23,995,2.2875358951002895,2.2879581416264347,0.0
ar1_09,2,5,24,995,3.053422334812394,2.281129930580956,0.0
ar1_09,2,5,25,995,2.058431123813657,2.316572637380339,0.0
ar1_09,2,5,26,995,2.4343934556073985,2.2513798998403987,0.0
ar1_09,2,5,27,995,2.962836321346167,2.2591334199338298,0.047557900666672204
ar1_09,2,5,28,995,2.3374882357939137,2.281597785240213,0.0
ar1_09,2,5,29,995,2.666672494372411,2.2497893200019683,0.0
